company_id,name,jp_url,category,description,link,salary,logo,location,CEO
38,(주)신한디에스,https://www.jobplanet.co.kr/companies/69740/info/%EC%8B%A0%ED%95%9C%EB%94%94%EC%97%90%EC%8A%A4?,IT/웹/통신,-,www.shinhansys.co.kr,"5,356",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/69740/thumb_69740.jpg,서울 중구 삼각동 34-1,조경선
39,라인플러스(주),https://www.jobplanet.co.kr/companies/89255/info/%EB%9D%BC%EC%9D%B8%ED%94%8C%EB%9F%AC%EC%8A%A4?,IT/웹/통신,"""Closing the Distance"" LINE은 사람과 사람, 정보, 서비스 사이의 거리를 좁히는 것을 미션으로, 끊임없이 도전하는 글로벌 모바일 플랫폼 기업입니다.
메신저를 기반으로 커뮤니케이션, 콘텐츠, 엔터테인먼트, 광고 사업 등 모바일에 특화된 서비스를 개발하고 운영하며, 핀테크와 AI 사업 등 다양한 분야로 진출하고 있습니다.
LINE은 2021년 9월 기준 전세계 1억 8,900만 MAU를 보유하고 있으며, 폭넓은 이용자 층을 바탕으로 메신저를 넘어선 모바일 플랫폼이자 사람들의 일상을 지원하는 라이프 플랫폼으로 거듭나고 있습니다. 지난 2021년 3월에는 일본 최대 인터넷 서비스 기업 Z홀딩스그룹과의 경영 통합을 완료했으며 앞으로 더 큰 시너지를 만들어 갈 계획입니다.

이를 실현하기 위해 30여 개 국가에서 온 8,700여 명의 LINER들이 전 세계 곳곳에서 함께하고 있습니다.
우리가 만드는 서비스처럼, LINER들 역시 업무와 성과를 책임 있게 자율관리 할 수 있는 곳이라면 공간과 언어의 제약 없이 ""원하는 곳 어디에서나"" 근무하며 가치를 만들어 내고 있습니다.
글로벌 최고의 동료들과 이 멋진 경험을 함께하며, 더 큰 무대를 발판삼아 성장하고 싶다면, LINE에 'JOIN' 하세요.

https://careers.linecorp.com/ko/",http://linepluscorp.com/,"6,299",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/89255/thumb_%EB%9D%BC%EC%9D%B8%EB%A1%9C%EA%B3%A0.png,"경기 성남시 분당구 황새울로360번길 42 (서현동,AK플라자)",이은정
40,한전케이디엔(주),https://www.jobplanet.co.kr/companies/2065/info/%ED%95%9C%EC%A0%84%EC%BC%80%EC%9D%B4%EB%94%94%EC%97%94?,IT/웹/통신,"한전KDN(주)는 한국전력공사가 출자하여 1992년에 세운 전력IT 전문기업. 주요 사업은 스마트그리드 구축이며, 발전·급전·송변전·배전·판매에 이르는 모든 전력계통에 전력IT를 적용하여 전력계통의 효율성 향상에 주력하는 역할을 담당함. 1992년 한국전력공사가 100% 출자하여 세일정보통신(주)으로 설립되어, 2000년 4월 상호를 현재의 사명으로 변경하였음. 전력산업을 지원하는 정보시스템, 통신시스템, 자동화시스템을 주축으로 전력IT사업 및 스마트그리드 사업을 수행함. 본사 서울특별시 서초구 서초동 소재",www.kdn.com,"4,086",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/2065/thumb__________.png,전남 나주시 빛가람로,김장현
41,(주)커리어넷,https://www.jobplanet.co.kr/companies/91387/info/%EC%BB%A4%EB%A6%AC%EC%96%B4%EB%84%B7?,IT/웹/통신,-,www.career.co.kr,"3,149",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/91387/thumb_%EC%BB%A4%EB%A6%AC%EC%96%B4%EB%84%B7.jpg,서울 구로구 구로3동 1128-3번지 파트너스타워2차 4층,박영수
42,(주)다우기술,https://www.jobplanet.co.kr/companies/82790/info/%EB%8B%A4%EC%9A%B0%EA%B8%B0%EC%88%A0?,IT/웹/통신,다우(多祐)는 세상의 많은 도움을 준다는 뜻으로 지난 30년 동안 차별화 된 기술력을 바탕으로 한국 IT 산업의 발전과 맥락을 함께 해왔습니다.,www.daou.com,"5,152",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/82790/thumb_%EA%B7%B8%EB%A6%BC1.png,경기 용인시 수지구 디지털벨리로 81 6층,김윤덕
43,잡코리아,https://www.jobplanet.co.kr/companies/57278/info/%EC%9E%A1%EC%BD%94%EB%A6%AC%EC%95%84-%EC%9C%A0%ED%95%9C%EC%B1%85%EC%9E%84%ED%9A%8C%EC%82%AC?,IT/웹/통신,"잡코리아는 기술로 사람과 일을 연결하는 혁신 플랫폼으로, 지난 27년간 대한민국 채용 시장을 선도해 오고 있습니다. 대한민국 대표 AI 종합 커리어 플랫폼으로서 모든 사업모델 내 M/S 1위 달성을 목표로 혁신을 이뤄내고 있습니다. 잡코리아와 알바몬을 통해 성장을 견인하고 있으며, 게임 커리어 플랫폼인 게임잡, 재능거래 마켓 긱몬을 지속적으로 선보이며, 구직자의 커리어 전 여정을 관리하며, AI기반 고도화된 매칭을 통해 구직자와 구인 기업을 연결하고, Total 인재 솔루션을 제공함으로써 데이터와 AI 기술을 결함해 글로벌 수준의 IT 기술력을 갖춘 종합 커리어 플랫폼으로 도약하고 있습니다.",https://jobkoreacareer.oopy.io/,"4,664",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/57278/thumb_%EB%A6%AC%EB%B8%8C%EB%9E%9C%EB%94%A9%EB%A1%9C%EA%B3%A0.jpg,"서울 서초구 서초대로 301, 16층~18층(서초동, 동익성봉빌딩)",윤현준
44,(주)마이다스아이티,https://www.jobplanet.co.kr/companies/78090/info/%EB%A7%88%EC%9D%B4%EB%8B%A4%EC%8A%A4%EC%95%84%EC%9D%B4%ED%8B%B0?,IT/웹/통신,"▶ 중소기업청 : 으뜸기업, WC300 선정
▶ 잡플래닛 : 평가 우수기업 선정

세상의 중심에 서서 세상을 향한 기술로 세상의 행복을 위해 끊임없는 열정과 정진으로 세계를 향해 비상하고 있습니다. 마이다스아이티(MIDAS Information Technology Co., Ltd)는 공학 기술용 소프트웨어 개발 및 보급 그리고 구조 분야 엔지니어링 서비스와 웹 비즈니스 통합 솔루션 서비스를 제공하는 회사입니다.",www.midasit.com,"5,434",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/78090/thumb_____15.JPG,경기 성남시 분당구 삼평동 633번지 판교세븐벤처밸리2단지 마이다스아이티동,"고영현, 정승식"
45,에스케이(주),https://www.jobplanet.co.kr/companies/20613/info/%EC%97%90%EC%8A%A4%EC%BC%80%EC%9D%B4?,IT/웹/통신,"에스케이씨앤씨(주)와 지주회사 에스케이(주)합병. 합병기업명 ""에스케이(주)""",www.sk.com,"6,177",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/20613/thumb________.jpg,서울 종로구 종로 26 SK빌딩,최태원
46,(주)스펙업애드,https://www.jobplanet.co.kr/companies/89314/info/%EC%8A%A4%ED%8E%99%EC%97%85%EC%95%A0%EB%93%9C?,IT/웹/통신,"스펙업애드는 2008년 모임공간 사업을 시작으로 위포트(취업 정보 콘텐츠 제공 및 학원업 업계 1위), 스펙업(네이버 대학생 공모전, 대외활동 분야 1위), 윙스터디&커피브러리(모임공간 제공업, 업계 매장 수 2위)를 주요 사업으로 영위하고 있습니다. 주요 영위 사업은 각 분야에서 업계 1,2위를 달성하는 성과를 이룩하였습니다.
이러한 주요 영위 사업과 더불어 향후 기업의 신성장 산업으로 의료, 중국 진출, 벤처기업 투자를
위해 2014년 메이퓨어 클리닉, 치앤쉰, 팬마음 사업을 신규 사업으로 시작하였습니다.
의료분야에서 메이퓨어 클리닉은 현재 5개 지점을 영위하고 있고, 2015년 15개 지점 및 130억 매출 달성을 목표로 하고 있습니다.
한류를 이용한 중국 진출을 위해 2014년 시작된 치앤쉰 사업은 현재 12만 명의 회원가입자 및 약 200만 명에 달하는 중국 웨이브 페이지를 보유하고 사업을 확장해 나가고 있습니다. 벤처기업 투자 및 지원을 위해 한국 팬 문화를 중국에 홍보하기 위한 팬마음 팀 및 10대 의류 사업인 티블리에 대한 투자 및 지원을 실시하고 있으며, 향후 우수한 벤처기업에 지속적인 투자로 올바른 투자문화를 형성해 나가고자 노력하고 있습니다.
우리는 위 사업들을 통해 온,오프라인 상으로 매일 20만 이상의 고객을 접하며, 1년에 약 7,200만원 달하는 고객들에게 우리의 가치를 전달하기 위해 최선을 다합니다. 이러한 고객은 한국뿐 아니라 중국, 태국 등 아시아 다양한 국가의 고객들이 포함되어 있습니다. 이에 스펙업애드는 한중
언어가 가능한 중국인 직원 등 총 150명의 직원으로 구성되어 있습니다.

2008년 초기 자본금 1억 원에서 시작한 사업은 위의 다양한 사업들을 영위하면서 2014년 총매출액 140억을 달성하는 쾌거를 이루었습니다. 이에 외부 투자 없이 이루어졌다는 점에서 요즘 외부 투자로 단기간 매출을 부풀리는 형태의 기업들과 큰 차이가 있다 할 것입니다.",https://specupad.com/,"3,284",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/89314/thumb_89314.png,"서울 강남구 역삼로3길 17, 7층",나승균
47,넷마블(주),https://www.jobplanet.co.kr/companies/95352/info/%EB%84%B7%EB%A7%88%EB%B8%94?,IT/웹/통신,"넷마블은 ‘Great Game Culture Company’를 지향하며, 재미있는 게임으로 전세계인의 삶을 즐겁게 하기 위해 역량 있는 일류 인재들이 모인 기업입니다.

2000년에 설립된 이래 넷마블은 탄탄한 개발력과 창의적 사업마인드로 세계 최초로 “퍼블리싱” 비즈니스 사업 모델을 도입하고,
‘리니지2 레볼루션’, ‘모두의마블’, ‘세븐나이츠’, ‘마블:퓨처파이트’, ‘레이븐’, ‘스톤에이지’, ‘일곱개의대죄’, '제2의나라'등 인기 모바일 게임 뿐만 아니라 다수의 PC/스팀/스위치 등 디바이스를 막론하고 다양한 게임을 서비스 하고 있으며, 전 세계 게임 이용자들에게 새로운 게임세상의 재미를 전파하고 있습니다.

지속적 성장세를 이어가는 넷마블은 디즈니, 마블, 애플, 구글 등의 파트너사와 협업해 게임을 개발하는 등 다각도의 노력을 기울이고 있습니다.

괄목할 만한 성장으로 게임문화 산업을 선도하는 넷마블은, 책임감을 가지고 목표를 반드시 이뤄내겠다는 열정, 빠르게
변화하는 시장에서 끊임 없이 새로운 것을 탐구하는 도전정신, 관행과 관습에 얽매이지 않고 세상의 변화를 주도하는 혁신,
큰 꿈과 자부심을 갖고 지속적으로 도전하며 최고가 될 의지를 가진 일류 인재들에게 항상 열려 있는 기업입니다.

현재보다 앞으로가 더 기대되는 게임문화 기업
전세계 모든 사람들이 느끼는 재미를 찾아, Global No.1을 향해 일류 인재와 함께 성장하는 곳
바로 넷마블의 현재이자 미래입니다.",http://career.netmarble.com,"5,634",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/95352/thumb_95352.jpg,서울 구로구 디지털로26길 38,"권영식, 도기욱"
48,넥슨네트웍스(주),https://www.jobplanet.co.kr/companies/86877/info/%EB%84%A5%EC%8A%A8%EB%84%A4%ED%8A%B8%EC%9B%8D%EC%8A%A4?,IT/웹/통신,"넥슨네트웍스는 넥슨이 개발 또는 퍼블리싱 하는 모든 게임의 고객 서비스, 게임QA를 담당하고 있는 국내 최대 규모의 게임 서비스 전문 기업입니다. 넥슨네트웍스에서 Networks란 게임과 연계된 수많은 접점에서 원활하고 매끄러운 서비스를 실현하여 궁극적으로 고객에게 편익을 제공 하기 위하여 노력한다는 뜻을 담고 있습니다.

점차 다양해지는 고객의 요구에 부응하기 위해 국내 최초로 전문 고객지원센터를 구축해 운영중인 넥슨네트웍스는 자유로운 분위기의 사무 공간 속, 젊고 개성 있는 임직원들이 가장 큰 재산이며 가능성이라 믿고 있습니다.
이러한 넥슨네트웍스인들의 창의력과 열정은 게임 업종의 틀에 갇히지 않고 늘 혁신적인 서비스를 하기 위한 도전으로 이어지고 있습니다.

고객의 신뢰로부터 진정한 기쁨을 찾는 곳, 넥슨네트웍스에서 최고수준의 서비스와 고객만족을 만들어나갈 여러분을 찾습니다.",www.nexon-networks.com,"3,539",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/86877/thumb_%EC%84%B8%EB%A1%9C%EC%A1%B0%ED%95%A9_CI.jpg,제주 제주시 노형동 86번지,문새벽
49,팅크웨어(주),https://www.jobplanet.co.kr/companies/5406/info/%ED%8C%85%ED%81%AC%EC%9B%A8%EC%96%B4?,IT/웹/통신,"팅크웨어는 '아이나비' 브랜드 신화를 이어가며 국민들과 함께 성장해 온 기업입니다.
사람을 생각하는 마음으로 모두가 행복하고 편리한 Life Innovation 세상을 위해 도전과 혁신을 멈추지 않겠습니다.",www.thinkware.co.kr,"4,313",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/5406/thumb_86.jpg,"경기 성남시 분당구 판교역로 240, A동 9층 (삼평동,삼환하이펙스A동)",이흥복
50,(주)브랜디,https://www.jobplanet.co.kr/companies/311092/info/%EB%B8%8C%EB%9E%9C%EB%94%94?,IT/웹/통신,"“We are building the NEXT commerce”

우리는 “남들이 못하는 것을 하자”는 철학 아래
남들이 하기 쉬운, 이미 있는 것을 따라 하는 사업이 아닌
시장의 니즈가 있지만 풀기 어려운 문제를 해결하는데 도전합니다.

브랜디는 우리가 가진 기술로 ‘다음 세대’의 커머스를 만들고,
새롭게 정의하는 기업이 될 것입니다.


[브랜디가, 기회의 땅이라고 불리는 이유]
한 개의 서비스만을 운영하는 기업에서는
아무리 역량이 뛰어난 인재도 조직 내의 1인으로 존재해야 하지만,
브랜디에서는 매년 새롭게 탄생하는 서비스가 우리 안에 수많은 ‘기회’를 만듭니다.

만약 당신이 ‘시장의 문제’를 해결하기 위해
새로운 서비스를 만들어가는 것에 관심이 있다면,
당신은 브랜디에서 새로운 서비스를 만드는 ‘비즈니스 오너’가 될 수 있고,
사업/경영에 대한 역량을 인정 받는다면, 사내창업을 통해 ‘CEO’가 될 수도 있습니다.

이 모든 것은 당신의 과거 경력, 스펙, 배경이 아닌
오직, ‘실력’만으로 결정됩니다.
실력있는 사람들이 마음껏 기회를 잡을 수 있는 곳, 브랜디 입니다.


[브랜디 서비스]
#국내 최초 B2C APPs 전략
""2025년까지 APP 50개를 론칭하고, 그중 40개를 앱스토어 TOP 50위권에 진입시킨다.""

우리는 지금껏 쌓아온 경험과 시스템을 기반으로
매년 새로운 버티컬 커머스 플랫폼을 만들어 가고 있습니다.

브랜디 - 1020 여성을 위한 패션쇼핑앱
하이버 - 국내 최초의 남자쇼핑앱
서울스토어 - 20대 여성 브랜드 패션쇼핑앱

# 국내 유일의 동대문 B2B2C 연결 버티컬 체인플랫폼
B2C, B2B, 그리고 풀필먼트를 모두 연결한
버티컬 커머스 기업은 브랜디가 유일합니다.

헬피 - 판매자에게 마켓 오픈과 운영을 지원하는 크리에이터 수익형 콘텐츠 플랫폼
DFC - 업계 최대 규모의 동대문 통합물류센터(DFC)


[브랜디의 Culture Deck]
브랜디의 모든 것을 담았습니다.
우리와 ‘합’이 잘 맞는 파트너가 될 수 있을지 미리 확인해보세요 :)
▶ culturedeck.brandi.co.kr


[브랜디 관련 기사]
▶ 브랜디, 누적거래액 1조원 넘었다 https://zdnet.co.kr/view/?no=20211110210206
▶ 브랜디, 310억 신규 투자 유치…누적 1천억원 돌파 https://www.inews24.com/view/1419831",https://brandiinc.com,"3,894",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/311092/thumb_100_100.png,"서울특별시 강남구 테헤란로38길 12, 디앤와이빌딩",서정민
51,나이스평가정보(주),https://www.jobplanet.co.kr/companies/42722/info/%EB%82%98%EC%9D%B4%EC%8A%A4%ED%8F%89%EA%B0%80%EC%A0%95%EB%B3%B4?,IT/웹/통신,-,www.niceinfo.co.kr,"7,660",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/42722/thumb_________.png,서울 영등포구 은행로 17,신희부
52,엘에스산전(주),https://www.jobplanet.co.kr/companies/19566/info/%EC%97%98%EC%97%90%EC%8A%A4%EC%82%B0%EC%A0%84?,IT/웹/통신,-,www.lsis.co.kr/,"5,848",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/19566/thumb_________.png,서울 영등포구 여의도동 20,"구자균, 김순우"
53,에스케이엠앤서비스(주),https://www.jobplanet.co.kr/companies/19363/info/%EC%97%90%EC%8A%A4%EC%BC%80%EC%9D%B4%EC%97%A0%EC%95%A4%EC%84%9C%EB%B9%84%EC%8A%A4?,IT/웹/통신,-,www.skmnservice.com,"4,370",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/19363/thumb_19363.jpg,"서울 중구 퇴계로 385, 11층 (흥인동,준타워)",박정민
54,티시스(주),https://www.jobplanet.co.kr/companies/50946/info/%ED%8B%B0%EC%8B%9C%EC%8A%A4?,IT/웹/통신,"(주)티시스는 태광그룹의 IT역량 고도화를 위해 태광산업에서 분사 독립하여 2004년 '주식회사 태광시스템즈'로 설립되었습니다. 2009년에는 대외사업의 경쟁력 강화를 위해 상호를 지금의 tsis(티시스)로 변경하고, 2013년 태광그룹의 계열사인 동림관광개발, 티알엠과 합병하여 새로운 도약을 시작하였습니다. 당사는 태광그룹의 계열사에 대한 IT Outsourcing 서비스를 바탕으로 금융, 방송/통신, 제조, 공공, 교육, 관광/레저, 부동산/자산 등 관련분야를 확장하고 있는 젊은 기업입니다. 더불어 1977년 흥국생명 전산센터 운영을 효시로 하여 30년 넘게 축적한 기술력과 솔루션을 기반으로 IT Outsourcing 서비스, IT컨설팅, 시스템통합(SI), 자동화, e-Biz, 솔루션 개발 등에 이르는 사업을 전개하고 있으며, 2004년 콜센터를 필두로 하여 텔레마케팅, 보험영업에 이르는 Business Process Outsourcing Service와 골프장 운영, 부동산/자산운영 까지 사업 영역을 확장 개척하고 있습니다.",www.tsis.co.kr,"4,934",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/50946/thumb_______.png,서울시 중구 칠패로 42 우리빌딩 4/5/6층,"김기유, 전용인, 최창성, 김영호"
55,(주)커넥트웨이브,https://www.jobplanet.co.kr/companies/82999/info/%EC%BB%A4%EB%84%A5%ED%8A%B8%EC%9B%A8%EC%9D%B4%EB%B8%8C?,IT/웹/통신,"비교하고 잘사는, 다나와
가격비교 사이트가 제공하는 가장 주된 정보는 상품의 정보와 가격입니다.
다나와는 수많은 온라인ㆍ오프라인 쇼핑몰들과의 제휴를 통해 5.5억 건에 달하는 국내 최대 수준의 상품정보를 보유하고 있습니다.

danawa, all about shopping
다나와의 강력한 경쟁력은 방대한 데이터에 있습니다.
쓰임새, 제품사양, 색상 등 다양한 옵션을 통해 자신에게 최적화 된 제품을 선별할 수 있으며, 다시 가격비교를 통해 가장 합리적인 가격에 구입할 수 있도록 도와줍니다.",www.danawa.com,"3,908",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/82999/thumb_82999.png,"서울특별시 양천구 목동동로 233-1, 501 (목동, 드림타워)","김기록, 정재웅, 김상혁"
56,여기어때,https://www.jobplanet.co.kr/companies/60656/info/%EC%97%AC%EA%B8%B0%EC%96%B4%EB%95%8C?,IT/웹/통신,"""우리나라를 대표하는 종합 여행 플랫폼
여기어때컴퍼니와 함께 성장할 기회를 잡으세요.""

여기어때는 종합 숙박 플랫폼에서
항공, 교통, 액티비티, 맛집, 해외여행으로 사업영역을 확장하고 있습니다.
유니콘 기업을 넘어 지속 성장하고 있는 여기어때컴퍼니는
종합 여행 플랫폼을 함께 이끌어 갈 전문가를 찾고 있습니다.
회사와 개인의 동반성장을 추구하는 문화를 바탕으로
업계 최고의 복리후생과 일에만 집중할 수 있는 업무환경을 지원합니다.
지금, 여기어때컴퍼니에 지원하세요.

[서비스 소개]

• 취향대로 머물다, 여기어때
종합숙박 O2O 서비스 여기어때는 숙박산업의 정보 비대칭 문제를 해결하고 더 나은 숙박경험을 제공한다는 강력한 동기로 시작되었습니다.
숙소 이용객과 숙소를 연결하는 신뢰할 수 있는 플랫폼으로서 숙박산업의 변화를 주도하고 있습니다.

• 카페부터 놀이공원까지, 여기어때 모바일티켓
여기어때 액티비티는 여기어때 앱 하나로 내 주변과 전국의 먹거리와 즐길 거리 상품을 손쉽게 구매하고 선물할 수 있는 서비스입니다.
카페, 편의점, 패스트푸드에서부터 놀이공원, 워터파크까지 다양한 액티비티로 휴식과 여행을 더욱 풍요롭게 제공하고 있습니다.

• 내일의 성공을 위한 휴식, 여기어때 비즈니스
여기어때 비즈니스는 출장과 복지 관리를 한 번에 관리하는 기업 전용 숙박, 액티비티 예약 플랫폼입니다. 가입비와 관리비 없이 유일무이한 혜택을 누려보세요.
전국 5만 6,000여개 상품과 특별한 할인가가 기업전용회원을 기다리고 있습니다.

• 최고의 시간을 위한 선택, HOTEL TIME
호텔, 펜션을 이용하는 가장 합리적인 방법.
호텔타임은 전국 1만여 개의 최고급 특급호텔부터 유명 리조트, 풀빌라까지 엄선된 숙소를 최대 80% 할인된 가격으로 제공합니다.

• 숙박, 그 이상의 가치를 나누다, HOTEL 여기어때
HOTEL여기어때는 숙소의 기본가치인 '가격, 청결, 서비스'를 토대로 중소형호텔 산업을 변화시키겠다는 비전을 담은 프랜차이즈 브랜드입니다.
요일별 정가제, 오픈형 프런트 및 라운지, 청소 실명제로 차별화된 고객경험을 제공합니다.",https://www.gccompany.co.kr/,"4,534",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/60656/thumb_ios%20icon-app%20store-1024x1024.png,"서울시 강남구 봉은사로 479, 479타워",정명훈
57,휴넷(주),https://www.jobplanet.co.kr/companies/90398/info/%ED%9C%B4%EB%84%B7?,IT/웹/통신,"""에듀테크 교육혁명으로 교육을 바꾸고 사람을 바꾸고 세상을 바꾼다.""

무한 경쟁의 시대, 지식이 경쟁력의 원천인 지식 정보 사회에서 성공하려면 끊임없는 학습과 노력이 필수입니다.
휴넷은 기업과 개인 모두의 '행복한 성공 파트너'가 되고자 노력해 왔습니다. 비즈니스적 성공 뿐 아니라,
개인 성장을 비롯한 모든 삶의 영역에서 행복한 성공을 거둘 수 있도록 다양한 분야의 교육 프로그램과 교육 방식을 지속적으로 선보이겠습니다. 이러한 노력으로 현재 매년 30% 이상의 성장을 거듭하고 있으며 에듀테크 분야에서 확고한 입지를 구축하였습니다.

또한, 휴넷은 행복 경영의 꿈을 실현하려 나아가고 있습니다.
고객의 행복, 직원의 행복, 회사의 행복을 이루겠다는 사명감 아래, 고객 뿐 아니라 구성원의 행복에도 최선을 다 하고 있습니다. 획일적인 통제보다는 자율과 책임의 문화를 구축하며, 국내에서 어느 기업보다도 빠르게 각종 유연근무제를 도입하였고 이제 주 4일 근무제 시행을 시작합니다. 이는 능력있는 구성원들에 대한 신뢰에 기반합니다.

프로는 인풋이 아니라 아웃풋으로 말합니다.
스스로 성장하며 주도적으로 근무하는 휴넷인들과 함께, 모든 이들의 무한한 잠재력을 개발하는 데에 이바지하겠습니다.

* 휴넷의 가장 빠른 정보를 접하고 싶으시다면 https://hunet.oopy.io/ (노션 채용 홈페이지)를 방문해 주세요.
* 휴넷 공식 홈페이지 : https://company.hunet.co.kr/ (2022년 현재 거의 업데이트되지 않으며, 새로 개편 진행 중입니다)",https://hunet.oopy.io/,"4,392",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/90398/thumb_%EA%B7%B8%EB%A6%BC2.png,"서울 구로구 디지털로26길 5, 7층~9층 (구로동,에이스하이엔드타워1차)",조영탁
58,(주)컴투스,https://www.jobplanet.co.kr/companies/53778/info/%EC%BB%B4%ED%88%AC%EC%8A%A4?,IT/웹/통신,"(주) 컴투스 (대표: 송병준)는 1999년 국내 최초로 모바일게임을 개발 및 서비스하고 2000년 세계 첫 휴대폰용 자바게임을 개발하는 등 산업 발전을 선도하는 대한민국 대표 모바일 게임 기업으로, 2007년 국내 모바일 게임 업계 최초로 코스닥(078340)시장에 상장하였습니다.

모바일 게임의 역사와 함께 걸어온 컴투스는 세계 시장에서 인정받는 개발력을 기반으로, 서머너즈워:천공의 아레나, 낚시의 신, 골프스타, 타이니팜 등의 우수한 게임을 선보이며 강력한 경쟁력을 확보해오고 있습니다.

컴투스의 다양한 게임들은 전세계인의 시선을 사로잡으며 재미와 즐거움을 전하고 있습니다. 컴투스는 2001년 일본을 시작으로 해외 주요국가에 모바일 게임을 서비스하고 중국, 일본, 미국, 대만에 현지 법인 및 지사를 설립하는 등 글로벌 시장 확대를 위해 꾸준히 노력해왔습니다.

한발 빠른 해외진출로 피처폰부터 스마트폰에 이르기까지 글로벌시장을 성공적으로 공략해왔으며, 현재에는 글로벌 오픈 마켓을 통해 전세계 160개국에 자사 게임들을 서비스 하고 있습니다.

컴투스는 우수한 개발력과 풍부한 서비스 경험, 글로벌 진출 노하우를 바탕으로 모바일 게임의 미래를 준비하고 있습니다. 시장을 이끌어갈 우수한 인재양성과 끊임없는 연구 개발을 통해, 수준 높은 양질의 게임을 지속적으로 선보일 계획입니다.

글로벌 NO.1 모바일 게임 기업 컴투스의 도전은 앞으로도 계속될 것입니다.",www.com2us.com,"4,919",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/53778/thumb_______.png,서울 금천구 가산디지털1로 131 비와이씨하이시티 에이동,"송재준, 이주환"
59,(주)링크프라이스,https://www.jobplanet.co.kr/companies/78185/info/%EB%A7%81%ED%81%AC%ED%94%84%EB%9D%BC%EC%9D%B4%EC%8A%A4?,IT/웹/통신,"링크프라이스는 2000년 제휴마케팅을 시작으로, 2006년 부터 검색 광고 대행 서비스를 시작하였습니다. 다양한 업종의 광고 집행 경험과 성공 노하우를 바탕으로 파트너와 함께 성장하는 링크프라이스가 되겠습니다.",http://www.linkprice.com,"3,200",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/78185/thumb_%EB%A7%81%ED%81%AC%ED%94%84%EB%9D%BC%EC%9D%B4%EC%8A%A4%EB%A1%9C%EA%B3%A0_%ED%94%84%EB%A1%9C%ED%95%84%EC%9A%A9.png,서울 금천구 가산디지털1로 171 SKV1센터 11층,이병헌
60,(주)지에스아이티엠,https://www.jobplanet.co.kr/companies/55388/info/%EC%A7%80%EC%97%90%EC%8A%A4%EC%95%84%EC%9D%B4%ED%8B%B0%EC%97%A0?,IT/웹/통신,"GS ITM은 IT 서비스 전 분야에서 축적한 경험을 바탕으로 CLOUD, AI 등 신기술을 접목하여 고객의 Digital Transformation을 리딩하는 플랫폼 기업입니다.",www.gsitm.com,"5,173",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/55388/thumb_55388.png,서울 종로구 계동길 31 (재동),"변재철, 정보영"
61,(주)와이즈스톤,https://www.jobplanet.co.kr/companies/61852/info/%EC%99%80%EC%9D%B4%EC%A6%88%EC%8A%A4%ED%86%A4?,IT/웹/통신,"소프트웨어 테스트 서비스를 기반으로 품질 컨설팅, 품질 관리 도구, KOLAS 공인시험 등 다양한 소프트웨어 품질 관리 서비스를 제공합니다.
와이즈스톤은 풍부한 경험과 차별화된 노하우로 소프트웨어 품질을 높여드립니다.",www.wisestone.kr,"2,806",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/61852/thumb_%EC%99%80%EC%9D%B4%EC%A6%88%EC%8A%A4%ED%86%A4CI-2021.jpg,"서울 서초구 강남대로 291, 6층",이영석
62,(주)비즈테크아이,https://www.jobplanet.co.kr/companies/94249/info/%EB%B9%84%EC%A6%88%ED%85%8C%ED%81%AC%EC%95%84%EC%9D%B4?,IT/웹/통신,-,www.biztechpartners.co.kr,"3,825",https://jpassets.jobplanet.co.kr/assets/default_logo_share-12e4cb8f87fe87d4c2316feb4cb33f42d7f7584f2548350d6a42e47688a00bd0.png,"서울 마포구 매봉산로 75, 12층",권주오
63,엔테크서비스(주),https://www.jobplanet.co.kr/companies/19802/info/%EC%97%94%ED%85%8C%ED%81%AC%EC%84%9C%EB%B9%84%EC%8A%A4?,IT/웹/통신,-,www.nts-corp.com,"4,161",https://jpassets.jobplanet.co.kr/production/uploads/company/logo/19802/thumb_NTS_CI.PNG,경기 성남시 분당구 황새울로359번길 11,조규찬
